user_id,variant,signup_date,device,city,converted
10678,A,2024-01-08 09:58:00,mobile,Bengaluru,False
10679,A,2024-01-08 09:59:00,mobile,Delhi,False
10680,B,2024-01-08 10:00:00,desktop,Bengaluru,False
10681,A,2024-01-08 10:01:00,mobile,Mumbai,False
10682,A,2024-01-08 10:02:00,mobile,Chennai,False
10683,B,2024-01-08 10:03:00,mobile,Mumbai,False
10684,A,2024-01-08 10:04:00,desktop,Bengaluru,False
10685,B,2024-01-08 10:05:00,mobile,Delhi,False
10686,A,2024-01-08 10:06:00,mobile,Bengaluru,False
10687,B,2024-01-08 10:07:00,mobile,Mumbai,False
10688,B,2024-01-08 10:08:00,mobile,Chennai,False
10689,A,2024-01-08 10:09:00,mobile,Bengaluru,False
10690,B,2024-01-08 10:10:00,mobile,Mumbai,False
10691,A,2024-01-08 10:11:00,mobile,Bengaluru,False
10692,A,2024-01-08 10:12:00,mobile,Bengaluru,False
10693,A,2024-01-08 10:13:00,mobile,Chennai,False
10694,A,2024-01-08 10:14:00,mobile,Delhi,False
10695,B,2024-01-08 10:15:00,mobile,Mumbai,False
10696,A,2024-01-08 10:16:00,mobile,Bengaluru,False
10697,B,2024-01-08 10:17:00,desktop,Chennai,False
10698,B,2024-01-08 10:18:00,desktop,Bengaluru,False
10699,A,2024-01-08 10:19:00,tablet,Delhi,False
10700,A,2024-01-08 10:20:00,mobile,Chennai,False
10701,A,2024-01-08 10:21:00,mobile,Chennai,False
10702,A,2024-01-08 10:22:00,mobile,Bengaluru,False
10703,B,2024-01-08 10:23:00,mobile,Chennai,True
10704,A,2024-01-08 10:24:00,mobile,Bengaluru,False
10705,B,2024-01-08 10:25:00,mobile,Chennai,False
10706,A,2024-01-08 10:26:00,mobile,Bengaluru,False
10707,A,2024-01-08 10:27:00,mobile,Chennai,False
10708,A,2024-01-08 10:28:00,tablet,Delhi,False
10709,A,2024-01-08 10:29:00,mobile,Delhi,False
10710,B,2024-01-08 10:30:00,mobile,Delhi,False
10711,B,2024-01-08 10:31:00,mobile,Bengaluru,False
10712,A,2024-01-08 10:32:00,desktop,Bengaluru,False
10713,B,2024-01-08 10:33:00,desktop,Bengaluru,False
10714,B,2024-01-08 10:34:00,mobile,Delhi,False
10715,A,2024-01-08 10:35:00,mobile,Chennai,False
10716,A,2024-01-08 10:36:00,desktop,Bengaluru,False
10717,B,2024-01-08 10:37:00,mobile,Bengaluru,False
10718,B,2024-01-08 10:38:00,tablet,Bengaluru,False
10719,B,2024-01-08 10:39:00,mobile,Chennai,False
10720,B,2024-01-08 10:40:00,mobile,Bengaluru,False
10721,A,2024-01-08 10:41:00,desktop,Mumbai,False
10722,A,2024-01-08 10:42:00,mobile,Chennai,False
10723,B,2024-01-08 10:43:00,mobile,Delhi,False
10724,A,2024-01-08 10:44:00,mobile,Chennai,False
10725,B,2024-01-08 10:45:00,desktop,Bengaluru,False
10726,B,2024-01-08 10:46:00,mobile,Bengaluru,False
10727,A,2024-01-08 10:47:00,mobile,Delhi,False
10728,B,2024-01-08 10:48:00,mobile,Bengaluru,False
10729,B,2024-01-08 10:49:00,desktop,Bengaluru,False
10730,A,2024-01-08 10:50:00,mobile,Bengaluru,False
10731,A,2024-01-08 10:51:00,mobile,Mumbai,False
10732,B,2024-01-08 10:52:00,mobile,Mumbai,False
10733,B,2024-01-08 10:53:00,desktop,Delhi,True
10734,A,2024-01-08 10:54:00,desktop,Delhi,False
10735,B,2024-01-08 10:55:00,mobile,Chennai,False
10736,B,2024-01-08 10:56:00,desktop,Bengaluru,False
10737,A,2024-01-08 10:57:00,mobile,Chennai,False
10738,A,2024-01-08 10:58:00,mobile,Bengaluru,False
10739,A,2024-01-08 10:59:00,desktop,Chennai,False
10740,A,2024-01-08 11:00:00,mobile,Bengaluru,False
10741,A,2024-01-08 11:01:00,mobile,Chennai,False
10742,A,2024-01-08 11:02:00,desktop,Bengaluru,False
10743,B,2024-01-08 11:03:00,mobile,Mumbai,False
10744,B,2024-01-08 11:04:00,mobile,Bengaluru,False
10745,A,2024-01-08 11:05:00,desktop,Delhi,False
10746,A,2024-01-08 11:06:00,mobile,Delhi,False
10747,B,2024-01-08 11:07:00,mobile,Chennai,False
10748,B,2024-01-08 11:08:00,mobile,Chennai,False
10749,B,2024-01-08 11:09:00,mobile,Mumbai,False
10750,A,2024-01-08 11:10:00,desktop,Chennai,False
10751,A,2024-01-08 11:11:00,mobile,Delhi,False
10752,B,2024-01-08 11:12:00,mobile,Chennai,False
10753,A,2024-01-08 11:13:00,desktop,Delhi,False
10754,A,2024-01-08 11:14:00,mobile,Delhi,False
10755,A,2024-01-08 11:15:00,mobile,Mumbai,True
10756,B,2024-01-08 11:16:00,desktop,Mumbai,False
10757,B,2024-01-08 11:17:00,desktop,Bengaluru,True
10758,A,2024-01-08 11:18:00,mobile,Delhi,False
10759,A,2024-01-08 11:19:00,mobile,Chennai,False
10760,A,2024-01-08 11:20:00,mobile,Delhi,False
10761,A,2024-01-08 11:21:00,mobile,Delhi,False
10762,A,2024-01-08 11:22:00,mobile,Bengaluru,False
10763,B,2024-01-08 11:23:00,desktop,Mumbai,False
10764,A,2024-01-08 11:24:00,mobile,Bengaluru,False
10765,A,2024-01-08 11:25:00,tablet,Bengaluru,False
10766,A,2024-01-08 11:26:00,desktop,Delhi,False
10767,B,2024-01-08 11:27:00,mobile,Bengaluru,False
10768,B,2024-01-08 11:28:00,mobile,Delhi,False
10769,A,2024-01-08 11:29:00,desktop,Mumbai,False
10770,B,2024-01-08 11:30:00,desktop,Bengaluru,False
10771,B,2024-01-08 11:31:00,tablet,Delhi,False
10772,B,2024-01-08 11:32:00,mobile,Chennai,False
10773,B,2024-01-08 11:33:00,mobile,Bengaluru,False
10774,B,2024-01-08 11:34:00,desktop,Delhi,False
10775,B,2024-01-08 11:35:00,mobile,Chennai,False
10776,A,2024-01-08 11:36:00,desktop,Bengaluru,False
10777,B,2024-01-08 11:37:00,mobile,Delhi,False
10778,B,2024-01-08 11:38:00,desktop,Delhi,False
10779,A,2024-01-08 11:39:00,mobile,Delhi,False
10780,A,2024-01-08 11:40:00,desktop,Delhi,False
10781,A,2024-01-08 11:41:00,mobile,Mumbai,False
10782,A,2024-01-08 11:42:00,tablet,Chennai,False
10783,B,2024-01-08 11:43:00,mobile,Chennai,False
10784,B,2024-01-08 11:44:00,mobile,Mumbai,False
10785,B,2024-01-08 11:45:00,mobile,Mumbai,False
10786,B,2024-01-08 11:46:00,desktop,Chennai,False
10787,A,2024-01-08 11:47:00,mobile,Chennai,False
10788,B,2024-01-08 11:48:00,mobile,Chennai,False
10789,B,2024-01-08 11:49:00,mobile,Mumbai,False
10790,A,2024-01-08 11:50:00,mobile,Delhi,False
10791,B,2024-01-08 11:51:00,mobile,Mumbai,False
10792,B,2024-01-08 11:52:00,mobile,Chennai,False
10793,B,2024-01-08 11:53:00,desktop,Mumbai,False
10794,B,2024-01-08 11:54:00,mobile,Chennai,False
10795,A,2024-01-08 11:55:00,mobile,Bengaluru,False
10796,A,2024-01-08 11:56:00,desktop,Delhi,False
10797,A,2024-01-08 11:57:00,desktop,Chennai,False
10798,A,2024-01-08 11:58:00,desktop,Bengaluru,True
10799,A,2024-01-08 11:59:00,mobile,Chennai,False
10800,B,2024-01-08 12:00:00,mobile,Mumbai,False
10801,B,2024-01-08 12:01:00,mobile,Mumbai,False
10802,A,2024-01-08 12:02:00,mobile,Mumbai,False
10803,A,2024-01-08 12:03:00,mobile,Chennai,False
10804,A,2024-01-08 12:04:00,desktop,Chennai,False
10805,B,2024-01-08 12:05:00,mobile,Mumbai,False
10806,A,2024-01-08 12:06:00,mobile,Delhi,False
10807,B,2024-01-08 12:07:00,mobile,Delhi,False
10808,B,2024-01-08 12:08:00,mobile,Mumbai,False
10809,B,2024-01-08 12:09:00,mobile,Chennai,False
10810,B,2024-01-08 12:10:00,mobile,Delhi,False
10811,A,2024-01-08 12:11:00,mobile,Mumbai,False
10812,B,2024-01-08 12:12:00,mobile,Mumbai,False
10813,B,2024-01-08 12:13:00,desktop,Bengaluru,False
10814,A,2024-01-08 12:14:00,desktop,Mumbai,False
10815,B,2024-01-08 12:15:00,desktop,Chennai,False
10816,B,2024-01-08 12:16:00,mobile,Bengaluru,False
10817,B,2024-01-08 12:17:00,desktop,Bengaluru,False
10818,A,2024-01-08 12:18:00,mobile,Delhi,False
10819,B,2024-01-08 12:19:00,desktop,Bengaluru,True
10820,B,2024-01-08 12:20:00,mobile,Chennai,False
10821,A,2024-01-08 12:21:00,mobile,Delhi,False
10822,A,2024-01-08 12:22:00,mobile,Delhi,False
10823,B,2024-01-08 12:23:00,mobile,Mumbai,False
10824,B,2024-01-08 12:24:00,mobile,Chennai,False
10825,A,2024-01-08 12:25:00,desktop,Chennai,False
10826,B,2024-01-08 12:26:00,mobile,Bengaluru,False
10827,A,2024-01-08 12:27:00,mobile,Chennai,False
10828,B,2024-01-08 12:28:00,mobile,Delhi,False
10829,A,2024-01-08 12:29:00,mobile,Delhi,False
10830,B,2024-01-08 12:30:00,desktop,Chennai,False
10831,A,2024-01-08 12:31:00,mobile,Bengaluru,False
10832,A,2024-01-08 12:32:00,desktop,Mumbai,False
10833,A,2024-01-08 12:33:00,mobile,Chennai,False
10834,A,2024-01-08 12:34:00,desktop,Bengaluru,False
10835,A,2024-01-08 12:35:00,mobile,Bengaluru,False
10836,B,2024-01-08 12:36:00,desktop,Bengaluru,True
10837,B,2024-01-08 12:37:00,mobile,Mumbai,False
10838,A,2024-01-08 12:38:00,desktop,Mumbai,False
10839,B,2024-01-08 12:39:00,mobile,Mumbai,False
10840,B,2024-01-08 12:40:00,mobile,Bengaluru,False
10841,B,2024-01-08 12:41:00,mobile,Mumbai,False
10842,B,2024-01-08 12:42:00,mobile,Bengaluru,False
10843,B,2024-01-08 12:43:00,mobile,Chennai,True
10844,B,2024-01-08 12:44:00,mobile,Bengaluru,False
10845,A,2024-01-08 12:45:00,mobile,Chennai,False
10846,B,2024-01-08 12:46:00,desktop,Chennai,False
10847,B,2024-01-08 12:47:00,tablet,Mumbai,False
10848,B,2024-01-08 12:48:00,mobile,Mumbai,False
10849,A,2024-01-08 12:49:00,mobile,Bengaluru,False
10850,B,2024-01-08 12:50:00,mobile,Chennai,False
10851,B,2024-01-08 12:51:00,desktop,Chennai,False
10852,B,2024-01-08 12:52:00,desktop,Delhi,False
10853,A,2024-01-08 12:53:00,tablet,Chennai,False
10854,B,2024-01-08 12:54:00,desktop,Mumbai,False
10855,A,2024-01-08 12:55:00,desktop,Mumbai,False
10856,B,2024-01-08 12:56:00,tablet,Chennai,True
10857,A,2024-01-08 12:57:00,mobile,Chennai,False
10858,A,2024-01-08 12:58:00,desktop,Bengaluru,False
10859,A,2024-01-08 12:59:00,desktop,Delhi,False
10860,B,2024-01-08 13:00:00,mobile,Delhi,False
10861,A,2024-01-08 13:01:00,mobile,Bengaluru,False
10862,A,2024-01-08 13:02:00,mobile,Bengaluru,False
10863,A,2024-01-08 13:03:00,desktop,Delhi,False
10864,A,2024-01-08 13:04:00,mobile,Delhi,False
10865,B,2024-01-08 13:05:00,mobile,Bengaluru,False
10866,B,2024-01-08 13:06:00,desktop,Chennai,False
10867,B,2024-01-08 13:07:00,mobile,Chennai,True
10868,B,2024-01-08 13:08:00,desktop,Mumbai,False
10869,A,2024-01-08 13:09:00,desktop,Delhi,False
10870,B,2024-01-08 13:10:00,tablet,Delhi,False
10871,A,2024-01-08 13:11:00,mobile,Delhi,False
10872,B,2024-01-08 13:12:00,desktop,Delhi,True
10873,B,2024-01-08 13:13:00,mobile,Bengaluru,False
10874,B,2024-01-08 13:14:00,mobile,Chennai,False
10875,A,2024-01-08 13:15:00,mobile,Chennai,False
10876,B,2024-01-08 13:16:00,mobile,Mumbai,False
10877,B,2024-01-08 13:17:00,tablet,Delhi,False
10878,B,2024-01-08 13:18:00,mobile,Mumbai,False
10879,A,2024-01-08 13:19:00,desktop,Chennai,False
10880,B,2024-01-08 13:20:00,mobile,Bengaluru,False
10881,B,2024-01-08 13:21:00,mobile,Chennai,False
10882,A,2024-01-08 13:22:00,mobile,Chennai,False
10883,A,2024-01-08 13:23:00,mobile,Bengaluru,False
10884,B,2024-01-08 13:24:00,tablet,Bengaluru,True
10885,B,2024-01-08 13:25:00,desktop,Chennai,False
10886,B,2024-01-08 13:26:00,mobile,Chennai,False
10887,A,2024-01-08 13:27:00,desktop,Mumbai,False
10888,A,2024-01-08 13:28:00,mobile,Delhi,False
10889,A,2024-01-08 13:29:00,mobile,Bengaluru,False
10890,B,2024-01-08 13:30:00,mobile,Delhi,False
10891,A,2024-01-08 13:31:00,mobile,Mumbai,True
10892,B,2024-01-08 13:32:00,tablet,Bengaluru,False
10893,A,2024-01-08 13:33:00,mobile,Bengaluru,False
10894,A,2024-01-08 13:34:00,mobile,Delhi,False
10895,A,2024-01-08 13:35:00,mobile,Bengaluru,False
10896,B,2024-01-08 13:36:00,mobile,Chennai,False
10897,B,2024-01-08 13:37:00,mobile,Mumbai,False
10898,B,2024-01-08 13:38:00,mobile,Mumbai,False
10899,B,2024-01-08 13:39:00,desktop,Bengaluru,False
10900,A,2024-01-08 13:40:00,mobile,Bengaluru,False
10901,B,2024-01-08 13:41:00,mobile,Delhi,False
10902,A,2024-01-08 13:42:00,mobile,Mumbai,False
10903,B,2024-01-08 13:43:00,mobile,Chennai,False
10904,B,2024-01-08 13:44:00,desktop,Chennai,False
10905,A,2024-01-08 13:45:00,mobile,Delhi,False
10906,A,2024-01-08 13:46:00,mobile,Mumbai,False
10907,B,2024-01-08 13:47:00,mobile,Mumbai,False
10908,B,2024-01-08 13:48:00,tablet,Chennai,False
10909,A,2024-01-08 13:49:00,desktop,Mumbai,False
10910,A,2024-01-08 13:50:00,mobile,Mumbai,True
10911,A,2024-01-08 13:51:00,mobile,Mumbai,False
10912,A,2024-01-08 13:52:00,mobile,Chennai,False
10913,A,2024-01-08 13:53:00,desktop,Bengaluru,False
10914,B,2024-01-08 13:54:00,mobile,Mumbai,False
10915,B,2024-01-08 13:55:00,mobile,Bengaluru,False
10916,B,2024-01-08 13:56:00,mobile,Bengaluru,False
10917,B,2024-01-08 13:57:00,mobile,Delhi,False
10918,A,2024-01-08 13:58:00,mobile,Bengaluru,False
10919,A,2024-01-08 13:59:00,mobile,Delhi,False
10920,A,2024-01-08 14:00:00,mobile,Mumbai,False
10921,B,2024-01-08 14:01:00,mobile,Chennai,False
10922,A,2024-01-08 14:02:00,mobile,Bengaluru,False
10923,A,2024-01-08 14:03:00,mobile,Bengaluru,False
10924,B,2024-01-08 14:04:00,mobile,Chennai,False
10925,B,2024-01-08 14:05:00,desktop,Delhi,False
10926,B,2024-01-08 14:06:00,mobile,Delhi,True
10927,A,2024-01-08 14:07:00,mobile,Delhi,False
10928,A,2024-01-08 14:08:00,desktop,Bengaluru,False
10929,B,2024-01-08 14:09:00,mobile,Mumbai,False
10930,B,2024-01-08 14:10:00,mobile,Delhi,False
10931,A,2024-01-08 14:11:00,mobile,Delhi,False
10932,B,2024-01-08 14:12:00,mobile,Chennai,False
10933,A,2024-01-08 14:13:00,mobile,Mumbai,False
10934,B,2024-01-08 14:14:00,mobile,Mumbai,False
10935,B,2024-01-08 14:15:00,desktop,Mumbai,False
10936,B,2024-01-08 14:16:00,desktop,Mumbai,False
10937,A,2024-01-08 14:17:00,mobile,Mumbai,True
10938,A,2024-01-08 14:18:00,desktop,Delhi,False
10939,B,2024-01-08 14:19:00,mobile,Chennai,False
10940,A,2024-01-08 14:20:00,desktop,Delhi,False
10941,B,2024-01-08 14:21:00,mobile,Mumbai,False
10942,B,2024-01-08 14:22:00,desktop,Chennai,False
10943,A,2024-01-08 14:23:00,mobile,Bengaluru,False
10944,A,2024-01-08 14:24:00,mobile,Bengaluru,False
10945,A,2024-01-08 14:25:00,mobile,Mumbai,False
10946,A,2024-01-08 14:26:00,desktop,Delhi,False
10947,B,2024-01-08 14:27:00,mobile,Chennai,False
10948,A,2024-01-08 14:28:00,mobile,Chennai,False
10949,A,2024-01-08 14:29:00,mobile,Delhi,False
10950,B,2024-01-08 14:30:00,mobile,Mumbai,True
10951,B,2024-01-08 14:31:00,desktop,Bengaluru,False
10952,B,2024-01-08 14:32:00,tablet,Bengaluru,False
10953,B,2024-01-08 14:33:00,desktop,Mumbai,False
10954,A,2024-01-08 14:34:00,desktop,Chennai,True
10955,A,2024-01-08 14:35:00,mobile,Delhi,False
10956,B,2024-01-08 14:36:00,mobile,Mumbai,False
10957,B,2024-01-08 14:37:00,mobile,Chennai,False
10958,A,2024-01-08 14:38:00,tablet,Delhi,False
10959,A,2024-01-08 14:39:00,desktop,Chennai,False
10960,A,2024-01-08 14:40:00,mobile,Chennai,False
10961,A,2024-01-08 14:41:00,mobile,Bengaluru,False
10962,A,2024-01-08 14:42:00,mobile,Mumbai,True
10963,B,2024-01-08 14:43:00,mobile,Chennai,False
10964,B,2024-01-08 14:44:00,desktop,Bengaluru,False
10965,B,2024-01-08 14:45:00,mobile,Mumbai,True
10966,B,2024-01-08 14:46:00,desktop,Mumbai,False
10967,A,2024-01-08 14:47:00,desktop,Delhi,False
10968,B,2024-01-08 14:48:00,desktop,Mumbai,False
10969,A,2024-01-08 14:49:00,desktop,Bengaluru,False
10970,A,2024-01-08 14:50:00,mobile,Bengaluru,False
10971,A,2024-01-08 14:51:00,tablet,Mumbai,False
10972,A,2024-01-08 14:52:00,mobile,Bengaluru,False
10973,A,2024-01-08 14:53:00,desktop,Chennai,True
10974,A,2024-01-08 14:54:00,mobile,Chennai,False
10975,A,2024-01-08 14:55:00,mobile,Delhi,False
10976,B,2024-01-08 14:56:00,mobile,Chennai,True
10977,A,2024-01-08 14:57:00,mobile,Mumbai,False
10978,B,2024-01-08 14:58:00,desktop,Chennai,False
10979,B,2024-01-08 14:59:00,desktop,Delhi,False
10980,A,2024-01-08 15:00:00,mobile,Bengaluru,False
10981,A,2024-01-08 15:01:00,mobile,Mumbai,False
10982,B,2024-01-08 15:02:00,desktop,Delhi,False
10983,B,2024-01-08 15:03:00,mobile,Chennai,False
10984,B,2024-01-08 15:04:00,desktop,Mumbai,False
10985,B,2024-01-08 15:05:00,mobile,Mumbai,False
10986,A,2024-01-08 15:06:00,mobile,Bengaluru,False
10987,A,2024-01-08 15:07:00,tablet,Chennai,False
10988,A,2024-01-08 15:08:00,mobile,Chennai,False
10989,B,2024-01-08 15:09:00,mobile,Chennai,False
10990,A,2024-01-08 15:10:00,desktop,Chennai,False
10991,B,2024-01-08 15:11:00,desktop,Delhi,False
10992,A,2024-01-08 15:12:00,tablet,Bengaluru,False
10993,B,2024-01-08 15:13:00,mobile,Mumbai,False
10994,A,2024-01-08 15:14:00,mobile,Chennai,False
10995,A,2024-01-08 15:15:00,mobile,Bengaluru,False
10996,B,2024-01-08 15:16:00,mobile,Mumbai,False
10997,B,2024-01-08 15:17:00,desktop,Chennai,False
10998,B,2024-01-08 15:18:00,mobile,Mumbai,False
10999,B,2024-01-08 15:19:00,mobile,Chennai,False
11000,B,2024-01-08 15:20:00,desktop,Chennai,False
11001,A,2024-01-08 15:21:00,tablet,Mumbai,False
11002,B,2024-01-08 15:22:00,mobile,Chennai,False
11003,A,2024-01-08 15:23:00,mobile,Delhi,False
11004,A,2024-01-08 15:24:00,desktop,Delhi,False
11005,A,2024-01-08 15:25:00,mobile,Mumbai,False
11006,A,2024-01-08 15:26:00,desktop,Chennai,False
11007,A,2024-01-08 15:27:00,desktop,Mumbai,False
11008,B,2024-01-08 15:28:00,mobile,Bengaluru,False
11009,B,2024-01-08 15:29:00,mobile,Bengaluru,False
11010,A,2024-01-08 15:30:00,mobile,Bengaluru,False
11011,A,2024-01-08 15:31:00,desktop,Chennai,False
11012,B,2024-01-08 15:32:00,mobile,Mumbai,False
11013,B,2024-01-08 15:33:00,desktop,Bengaluru,False
11014,A,2024-01-08 15:34:00,desktop,Chennai,False
11015,B,2024-01-08 15:35:00,mobile,Chennai,False
11016,B,2024-01-08 15:36:00,tablet,Bengaluru,False
11017,B,2024-01-08 15:37:00,mobile,Delhi,False
11018,A,2024-01-08 15:38:00,desktop,Delhi,False
11019,B,2024-01-08 15:39:00,mobile,Delhi,False
11020,A,2024-01-08 15:40:00,mobile,Delhi,False
11021,A,2024-01-08 15:41:00,mobile,Mumbai,False
11022,A,2024-01-08 15:42:00,mobile,Mumbai,False
11023,A,2024-01-08 15:43:00,mobile,Bengaluru,False
11024,A,2024-01-08 15:44:00,desktop,Chennai,False
11025,B,2024-01-08 15:45:00,mobile,Delhi,False
11026,A,2024-01-08 15:46:00,tablet,Chennai,False
11027,A,2024-01-08 15:47:00,mobile,Chennai,False
11028,A,2024-01-08 15:48:00,mobile,Mumbai,False
11029,B,2024-01-08 15:49:00,mobile,Chennai,False
11030,B,2024-01-08 15:50:00,tablet,Chennai,False
11031,B,2024-01-08 15:51:00,mobile,Delhi,False
11032,B,2024-01-08 15:52:00,mobile,Bengaluru,False
11033,B,2024-01-08 15:53:00,desktop,Mumbai,False
11034,B,2024-01-08 15:54:00,mobile,Delhi,False
11035,B,2024-01-08 15:55:00,desktop,Bengaluru,True
11036,A,2024-01-08 15:56:00,mobile,Delhi,False
11037,A,2024-01-08 15:57:00,mobile,Bengaluru,False
11038,B,2024-01-08 15:58:00,mobile,Delhi,False
11039,A,2024-01-08 15:59:00,desktop,Delhi,False
11040,A,2024-01-08 16:00:00,desktop,Bengaluru,False
11041,B,2024-01-08 16:01:00,mobile,Delhi,False
11042,A,2024-01-08 16:02:00,mobile,Bengaluru,False
11043,A,2024-01-08 16:03:00,mobile,Chennai,False
11044,B,2024-01-08 16:04:00,mobile,Chennai,False
11045,A,2024-01-08 16:05:00,mobile,Bengaluru,False
11046,B,2024-01-08 16:06:00,mobile,Delhi,False
11047,B,2024-01-08 16:07:00,mobile,Chennai,False
11048,A,2024-01-08 16:08:00,mobile,Bengaluru,False
11049,A,2024-01-08 16:09:00,desktop,Mumbai,False
11050,A,2024-01-08 16:10:00,desktop,Chennai,False
11051,B,2024-01-08 16:11:00,mobile,Bengaluru,False
11052,B,2024-01-08 16:12:00,desktop,Bengaluru,False
11053,B,2024-01-08 16:13:00,mobile,Chennai,False
11054,A,2024-01-08 16:14:00,mobile,Delhi,False
11055,A,2024-01-08 16:15:00,desktop,Mumbai,False
11056,B,2024-01-08 16:16:00,desktop,Bengaluru,False
11057,A,2024-01-08 16:17:00,mobile,Delhi,True
11058,A,2024-01-08 16:18:00,mobile,Delhi,True
11059,B,2024-01-08 16:19:00,desktop,Bengaluru,False
11060,B,2024-01-08 16:20:00,mobile,Mumbai,False
11061,A,2024-01-08 16:21:00,mobile,Chennai,True
11062,B,2024-01-08 16:22:00,desktop,Mumbai,False
11063,A,2024-01-08 16:23:00,mobile,Delhi,False
11064,B,2024-01-08 16:24:00,mobile,Bengaluru,False
11065,B,2024-01-08 16:25:00,tablet,Bengaluru,False
11066,B,2024-01-08 16:26:00,mobile,Mumbai,True
11067,A,2024-01-08 16:27:00,mobile,Mumbai,False
11068,A,2024-01-08 16:28:00,mobile,Mumbai,False
11069,B,2024-01-08 16:29:00,mobile,Bengaluru,False
11070,B,2024-01-08 16:30:00,mobile,Bengaluru,False
11071,B,2024-01-08 16:31:00,mobile,Delhi,False
11072,A,2024-01-08 16:32:00,mobile,Mumbai,False
11073,B,2024-01-08 16:33:00,mobile,Delhi,False
11074,B,2024-01-08 16:34:00,mobile,Delhi,False
11075,B,2024-01-08 16:35:00,mobile,Mumbai,False
11076,B,2024-01-08 16:36:00,mobile,Chennai,False
11077,A,2024-01-08 16:37:00,mobile,Bengaluru,False
11078,A,2024-01-08 16:38:00,mobile,Chennai,True
11079,B,2024-01-08 16:39:00,mobile,Bengaluru,False
11080,A,2024-01-08 16:40:00,desktop,Bengaluru,False
11081,A,2024-01-08 16:41:00,desktop,Bengaluru,False
11082,A,2024-01-08 16:42:00,mobile,Mumbai,True
11083,B,2024-01-08 16:43:00,mobile,Mumbai,False
11084,A,2024-01-08 16:44:00,mobile,Mumbai,False
11085,A,2024-01-08 16:45:00,mobile,Bengaluru,False
11086,A,2024-01-08 16:46:00,mobile,Mumbai,True
11087,B,2024-01-08 16:47:00,mobile,Delhi,False
11088,B,2024-01-08 16:48:00,mobile,Chennai,False
11089,A,2024-01-08 16:49:00,tablet,Delhi,False
11090,A,2024-01-08 16:50:00,desktop,Bengaluru,False
11091,B,2024-01-08 16:51:00,desktop,Mumbai,False
11092,B,2024-01-08 16:52:00,mobile,Delhi,False
11093,A,2024-01-08 16:53:00,mobile,Chennai,False
11094,A,2024-01-08 16:54:00,mobile,Bengaluru,False
11095,B,2024-01-08 16:55:00,tablet,Bengaluru,False
11096,B,2024-01-08 16:56:00,mobile,Delhi,True
11097,A,2024-01-08 16:57:00,mobile,Bengaluru,False
11098,B,2024-01-08 16:58:00,mobile,Delhi,False
11099,A,2024-01-08 16:59:00,desktop,Mumbai,False
11100,A,2024-01-08 17:00:00,mobile,Bengaluru,False
11101,A,2024-01-08 17:01:00,mobile,Delhi,False
11102,B,2024-01-08 17:02:00,tablet,Mumbai,False
11103,A,2024-01-08 17:03:00,mobile,Chennai,False
11104,A,2024-01-08 17:04:00,mobile,Delhi,False
11105,B,2024-01-08 17:05:00,mobile,Chennai,False
11106,B,2024-01-08 17:06:00,desktop,Chennai,False
11107,A,2024-01-08 17:07:00,mobile,Bengaluru,False
11108,A,2024-01-08 17:08:00,mobile,Delhi,False
11109,B,2024-01-08 17:09:00,desktop,Mumbai,False
11110,B,2024-01-08 17:10:00,mobile,Delhi,True
11111,B,2024-01-08 17:11:00,desktop,Delhi,False
11112,A,2024-01-08 17:12:00,mobile,Bengaluru,False
11113,A,2024-01-08 17:13:00,mobile,Bengaluru,False
11114,A,2024-01-08 17:14:00,mobile,Mumbai,False
11115,B,2024-01-08 17:15:00,desktop,Bengaluru,False
11116,A,2024-01-08 17:16:00,desktop,Mumbai,False
11117,B,2024-01-08 17:17:00,mobile,Mumbai,False
11118,A,2024-01-08 17:18:00,mobile,Mumbai,False
11119,B,2024-01-08 17:19:00,desktop,Delhi,True
11120,A,2024-01-08 17:20:00,mobile,Chennai,False
11121,A,2024-01-08 17:21:00,mobile,Chennai,False
11122,B,2024-01-08 17:22:00,tablet,Bengaluru,False
11123,B,2024-01-08 17:23:00,desktop,Delhi,False
11124,A,2024-01-08 17:24:00,mobile,Delhi,False
11125,B,2024-01-08 17:25:00,desktop,Chennai,False
11126,B,2024-01-08 17:26:00,mobile,Chennai,False
11127,A,2024-01-08 17:27:00,mobile,Delhi,False
11128,B,2024-01-08 17:28:00,desktop,Delhi,False
11129,A,2024-01-08 17:29:00,mobile,Delhi,False
11130,A,2024-01-08 17:30:00,desktop,Bengaluru,False
11131,B,2024-01-08 17:31:00,desktop,Chennai,False
11132,B,2024-01-08 17:32:00,mobile,Bengaluru,False
11133,A,2024-01-08 17:33:00,desktop,Mumbai,False
11134,A,2024-01-08 17:34:00,mobile,Chennai,False
11135,A,2024-01-08 17:35:00,mobile,Bengaluru,False
11136,A,2024-01-08 17:36:00,desktop,Delhi,False
11137,A,2024-01-08 17:37:00,desktop,Chennai,False
11138,A,2024-01-08 17:38:00,mobile,Delhi,False
11139,B,2024-01-08 17:39:00,mobile,Chennai,False
11140,B,2024-01-08 17:40:00,mobile,Mumbai,False
11141,B,2024-01-08 17:41:00,mobile,Bengaluru,False
11142,A,2024-01-08 17:42:00,mobile,Bengaluru,False
11143,B,2024-01-08 17:43:00,mobile,Mumbai,False
11144,A,2024-01-08 17:44:00,mobile,Delhi,False
11145,A,2024-01-08 17:45:00,desktop,Delhi,False
11146,B,2024-01-08 17:46:00,mobile,Chennai,False
